дата_завалки,дата_вывалки,номер_клетки,положение_в_клети,номер_валка,износ
2018-01-23 00:00:03,2018-01-23 03:37:37,9,низ,359,1.4054954626022116
2018-01-23 03:48:06,2018-01-23 06:41:01,12,низ,169,0.4570529309059555
2018-01-23 03:48:06,2018-01-23 06:41:01,12,верх,173,0.46369361160395806
2018-01-23 03:48:06,2018-01-23 06:41:01,11,низ,116,0.8112260721769488
2018-01-23 03:48:06,2018-01-23 06:41:01,11,верх,491,0.659654028274588
2018-01-23 03:48:06,2018-01-23 06:41:01,10,низ,359,0.608222993280422
2018-01-23 03:48:06,2018-01-23 06:41:01,10,верх,411,0.5320370131118308
2018-01-23 03:48:06,2018-01-23 06:41:01,9,низ,181,0.8201442972151555
2018-01-23 03:48:06,2018-01-23 06:41:01,9,верх,125,0.9476415554240941
2018-01-23 03:48:06,2018-01-23 06:41:01,8,низ,139,0.3195633574386693
2018-01-23 03:48:06,2018-01-23 06:41:01,8,верх,23,0.989844411092796
2018-01-23 06:52:44,2018-01-23 10:41:50,12,верх,35,0.966525293512845
2018-01-23 06:52:44,2018-01-23 10:41:50,11,низ,469,1.1657135761999955
2018-01-23 06:52:44,2018-01-23 10:41:50,11,верх,140,0.8012247949818252
2018-01-23 06:52:44,2018-01-23 10:41:50,10,низ,341,0.8495082523871949
2018-01-23 06:52:44,2018-01-23 10:41:50,12,низ,388,0.5747195772839964
2018-01-23 06:52:44,2018-01-23 10:41:50,9,низ,296,1.2618703418417163
2018-01-23 06:52:44,2018-01-23 10:41:50,9,верх,230,0.842238859288949
2018-01-23 06:52:44,2018-01-23 10:41:50,8,низ,224,0.6948310385767571
2018-01-23 06:52:44,2018-01-23 10:41:50,8,верх,284,0.6195576158018786
2018-01-23 06:52:44,2018-01-23 10:41:50,10,верх,334,1.000310398917818
2018-01-23 10:56:40,2018-01-23 14:37:36,12,верх,255,0.25389842565218035
2018-01-23 10:56:40,2018-01-23 14:37:36,11,низ,327,0.5549693188109859
2018-01-23 10:56:40,2018-01-23 14:37:36,11,верх,232,0.6241574016646694
2018-01-23 10:56:40,2018-01-23 14:37:36,10,низ,369,0.9629531033028669
2018-01-23 10:56:40,2018-01-23 14:37:36,12,низ,343,0.38591353335898115
2018-01-23 10:56:40,2018-01-23 14:37:36,9,низ,133,0.6085876596708479
2018-01-23 10:56:40,2018-01-23 14:37:36,9,верх,153,0.7705400278808755
2018-01-23 10:56:40,2018-01-23 14:37:36,8,низ,266,0.5468751219449348
2018-01-23 10:56:40,2018-01-23 14:37:36,8,верх,273,0.9687546818981424
2018-01-23 10:56:40,2018-01-23 14:37:36,10,верх,35,0.8524188385261118
2018-01-23 14:50:49,2018-01-23 18:16:20,12,низ,170,0.24645077823673683
2018-01-23 14:50:49,2018-01-23 18:16:20,12,верх,354,0.5588025532213887
2018-01-23 14:50:49,2018-01-23 18:16:20,11,низ,460,0.7142392085011776
2018-01-23 14:50:49,2018-01-23 18:16:20,11,верх,177,0.587239095240593
2018-01-23 14:50:49,2018-01-23 18:16:20,10,низ,304,1.2417113048098214
2018-01-23 14:50:49,2018-01-23 18:16:20,10,верх,450,0.7266325741802119
2018-01-23 14:50:49,2018-01-23 18:16:20,9,верх,363,0.9059176271186529
2018-01-23 14:50:49,2018-01-23 18:16:20,8,низ,220,0.5636703146634643
2018-01-23 14:50:49,2018-01-23 18:16:20,8,верх,320,0.9850520196851391
2018-01-23 14:50:49,2018-01-23 18:16:20,9,низ,169,0.9504246221573481
2018-01-23 18:28:53,2018-01-23 21:47:34,11,низ,259,1.5643082831262818
2018-01-23 18:28:53,2018-01-23 21:47:34,12,низ,481,0.7575107736432971
2018-01-23 18:28:53,2018-01-23 21:47:34,12,верх,131,0.5118525003135065
2018-01-23 18:28:53,2018-01-23 21:47:34,10,низ,115,1.4889821030329995
2018-01-23 18:28:53,2018-01-23 21:47:34,11,верх,217,1.2322528907099315
2018-01-23 18:28:53,2018-01-23 21:47:34,9,низ,341,1.555324028533179
2018-01-23 18:28:53,2018-01-23 21:47:34,10,верх,236,1.2072542786633493
2018-01-23 18:28:53,2018-01-23 21:47:34,9,верх,227,1.2429605895130509
2018-01-23 18:28:53,2018-01-23 21:47:34,8,низ,113,1.590256716084664
2018-01-23 18:28:53,2018-01-23 21:47:34,8,верх,32,1.664295886265089
2018-01-23 22:02:14,2018-01-24 01:26:36,12,низ,147,0.06391099361028846
2018-01-23 22:02:14,2018-01-24 01:26:36,12,верх,319,0.40540268226953036
2018-01-23 22:02:14,2018-01-24 01:26:36,11,низ,6,0.6998580188611845
2018-01-23 22:02:14,2018-01-24 01:26:36,11,верх,471,0.5554377703049967
2018-01-23 22:02:14,2018-01-24 01:26:36,10,низ,420,1.2617014764496193
2018-01-23 22:02:14,2018-01-24 01:26:36,10,верх,475,1.198799378603285
2018-01-23 22:02:14,2018-01-24 01:26:36,9,низ,197,0.8833528750678266
2018-01-23 22:02:14,2018-01-24 01:26:36,9,верх,158,1.3346658040284762
2018-01-23 22:02:14,2018-01-24 01:26:36,8,низ,19,1.0677677834933292
2018-01-23 22:02:14,2018-01-24 01:26:36,8,верх,465,0.9218760546422443
2018-01-24 01:40:14,2018-01-24 05:24:35,12,низ,171,0.3016569685052458
2018-01-24 01:40:14,2018-01-24 05:24:35,12,верх,122,0.36369496302914556
2018-01-24 01:40:14,2018-01-24 05:24:35,11,низ,300,0.3530631188620763
2018-01-24 01:40:14,2018-01-24 05:24:35,11,верх,426,0.808883529158438
2018-01-24 01:40:14,2018-01-24 05:24:35,10,низ,5,1.1786565111425964
2018-01-24 01:40:14,2018-01-24 05:24:35,10,верх,370,0.8595275375938184
2018-01-24 01:40:14,2018-01-24 05:24:35,9,низ,104,0.9020630405948249
2018-01-24 01:40:14,2018-01-24 05:24:35,9,верх,65,0.9400764072983625
2018-01-24 01:40:14,2018-01-24 05:24:35,8,низ,264,0.8470509793288108
2018-01-24 01:40:14,2018-01-24 05:24:35,8,верх,282,0.7675539956695802
2018-01-24 05:38:14,2018-01-24 09:14:24,12,низ,118,0.754679690652631
2018-01-24 05:38:14,2018-01-24 09:14:24,12,верх,384,0.4784070539479151
2018-01-24 05:38:14,2018-01-24 09:14:24,11,низ,412,0.8045330587989997
2018-01-24 05:38:14,2018-01-24 09:14:24,11,верх,16,1.0221651155998412
2018-01-24 05:38:14,2018-01-24 09:14:24,10,низ,457,1.3030123532278992
2018-01-24 05:38:14,2018-01-24 09:14:24,10,верх,11,1.239710077996642
2018-01-24 05:38:14,2018-01-24 09:14:24,9,низ,421,1.3582570151164064
2018-01-24 05:38:14,2018-01-24 09:14:24,9,верх,44,0.7240327184888147
2018-01-24 05:38:14,2018-01-24 09:14:24,8,низ,85,1.0424884448658227
2018-01-24 05:38:14,2018-01-24 09:14:24,8,верх,214,1.2810127115676953
2018-01-24 09:27:29,2018-01-24 13:15:45,12,верх,318,0.5813560757529002
2018-01-24 09:27:29,2018-01-24 13:15:45,11,низ,7,0.48651113266569346
2018-01-24 09:27:29,2018-01-24 13:15:45,11,верх,476,0.855139455911026
2018-01-24 09:27:29,2018-01-24 13:15:45,10,низ,464,1.1345430866652824
2018-01-24 09:27:29,2018-01-24 13:15:45,12,низ,481,0.49191433853828126
2018-01-24 09:27:29,2018-01-24 13:15:45,9,низ,432,0.8459599449535212
2018-01-24 09:27:29,2018-01-24 13:15:45,9,верх,55,0.8719117922726989
2018-01-24 09:27:29,2018-01-24 13:15:45,8,низ,272,0.800143736981402
2018-01-24 09:27:29,2018-01-24 13:15:45,8,верх,471,1.0291907411269938
2018-01-24 09:27:29,2018-01-24 13:15:45,10,верх,119,1.116503675686138
2018-01-24 13:31:22,2018-01-24 17:17:55,12,низ,419,0.9183159775432393
2018-01-24 13:31:22,2018-01-24 17:17:55,12,верх,4,0.41479585328390406
2018-01-24 13:31:22,2018-01-24 17:17:55,11,низ,172,1.3940990726067577
2018-01-24 13:31:22,2018-01-24 17:17:55,11,верх,365,1.0997146575684158
2018-01-24 13:31:22,2018-01-24 17:17:55,10,низ,226,1.4031520496108114
2018-01-24 13:31:22,2018-01-24 17:17:55,10,верх,332,1.0922688532382399
2018-01-24 13:31:22,2018-01-24 17:17:55,9,низ,308,1.302668027161181
2018-01-24 13:31:22,2018-01-24 17:17:55,9,верх,285,1.3023874963953586
2018-01-24 13:31:22,2018-01-24 17:17:55,8,низ,467,0.777989024418583
2018-01-24 13:31:22,2018-01-24 17:17:55,8,верх,388,1.4047996246621688
2018-01-24 17:33:46,2018-01-24 21:09:32,12,верх,304,0.4564222267800305
2018-01-24 17:33:46,2018-01-24 21:09:32,11,низ,230,0.9258700869946836
2018-01-24 17:33:46,2018-01-24 21:09:32,11,верх,206,0.6336285260199536
2018-01-24 17:33:46,2018-01-24 21:09:32,10,низ,39,1.0722377368983824
2018-01-24 17:33:46,2018-01-24 21:09:32,12,низ,300,0.013733669146424043
2018-01-24 17:33:46,2018-01-24 21:09:32,9,низ,390,0.8722713796234248
2018-01-24 17:33:46,2018-01-24 21:09:32,9,верх,345,1.0271502437231697
2018-01-24 17:33:46,2018-01-24 21:09:32,8,низ,178,0.945168063429984
2018-01-24 17:33:46,2018-01-24 21:09:32,8,верх,406,0.6829924796662983
2018-01-24 17:33:46,2018-01-24 21:09:32,10,верх,41,1.0339367148274539
2018-01-24 21:22:15,2018-01-25 01:08:03,12,верх,455,0.4680879516608097
2018-01-24 21:22:15,2018-01-25 01:08:03,11,низ,275,0.6278782144244686
2018-01-24 21:22:15,2018-01-25 01:08:03,11,верх,232,0.7362854688987858
2018-01-24 21:22:15,2018-01-25 01:08:03,10,низ,413,0.4676855925932238
2018-01-24 21:22:15,2018-01-25 01:08:03,12,низ,286,0.27570119672433246
2018-01-24 21:22:15,2018-01-25 01:08:03,9,низ,143,0.9718993934009412
2018-01-24 21:22:15,2018-01-25 01:08:03,9,верх,398,0.8776554805959578
2018-01-24 21:22:15,2018-01-25 01:08:03,8,низ,459,0.6066333725813726
2018-01-24 21:22:15,2018-01-25 01:08:03,8,верх,249,1.4328663877816203
2018-01-24 21:22:15,2018-01-25 01:08:03,10,верх,449,0.9065982652287656
2018-01-25 01:20:49,2018-01-25 04:55:20,12,низ,496,0.49333949996781973
2018-01-25 01:20:49,2018-01-25 04:55:20,12,верх,397,0.3256036886859685
2018-01-25 01:20:49,2018-01-25 04:55:20,11,низ,249,0.7901142293421843
2018-01-25 01:20:49,2018-01-25 04:55:20,11,верх,335,0.5078048699506363
2018-01-25 01:20:49,2018-01-25 04:55:20,10,низ,261,0.8310840937441741
2018-01-25 01:20:49,2018-01-25 04:55:20,10,верх,300,0.564173096726738
2018-01-25 01:20:49,2018-01-25 04:55:20,9,верх,250,0.5172111320041748
2018-01-25 01:20:49,2018-01-25 04:55:20,8,низ,122,0.8296139613643649
2018-01-25 01:20:49,2018-01-25 04:55:20,8,верх,166,0.6973109191519213
2018-01-25 01:20:49,2018-01-25 04:55:20,9,низ,340,0.7035978644331712
2018-01-25 05:07:44,2018-01-25 08:07:41,11,верх,204,0.44683484967752074
2018-01-25 05:07:44,2018-01-25 08:07:41,12,низ,493,0.20873269722226362
2018-01-25 05:07:44,2018-01-25 08:07:41,12,верх,19,0.17104046320431743
2018-01-25 05:07:44,2018-01-25 08:07:41,11,низ,323,0.5285828855508677
2018-01-25 05:07:44,2018-01-25 08:07:41,10,низ,223,0.5876699018634057
2018-01-25 05:07:44,2018-01-25 08:07:41,10,верх,241,0.6309224992864323
2018-01-25 05:07:44,2018-01-25 08:07:41,9,низ,88,0.956317888453906
2018-01-25 05:07:44,2018-01-25 08:07:41,9,верх,476,0.38005285747686457
2018-01-25 05:07:44,2018-01-25 08:07:41,8,низ,63,0.688644211356567
2018-01-25 05:07:44,2018-01-25 08:07:41,8,верх,444,0.9865762287934186
2018-01-25 08:21:16,2018-01-25 11:25:23,12,низ,491,0.24376018744258113
2018-01-25 08:21:16,2018-01-25 11:25:23,12,верх,199,0.1912357578461324
2018-01-25 08:21:16,2018-01-25 11:25:23,11,низ,190,0.48620316730569
2018-01-25 08:21:16,2018-01-25 11:25:23,11,верх,291,0.8088279699777745
2018-01-25 08:21:16,2018-01-25 11:25:23,10,низ,311,0.3081875573816475
2018-01-25 08:21:16,2018-01-25 11:25:23,9,низ,282,0.7509908699075117
2018-01-25 08:21:16,2018-01-25 11:25:23,9,верх,445,0.6201085485148566
2018-01-25 08:21:16,2018-01-25 11:25:23,8,низ,426,0.9592447588268825
2018-01-25 08:21:16,2018-01-25 11:25:23,8,верх,389,0.7437062622060924
2018-01-25 08:21:16,2018-01-25 11:25:23,10,верх,70,0.6039640006068461
2018-01-25 11:38:45,2018-01-25 15:10:44,11,верх,427,1.1016549575057462
2018-01-25 11:38:45,2018-01-25 15:10:44,12,низ,176,1.2072527835433877
2018-01-25 11:38:45,2018-01-25 15:10:44,12,верх,374,1.1106424697905033
2018-01-25 11:38:45,2018-01-25 15:10:44,11,низ,174,1.4564825186547885
2018-01-25 11:38:45,2018-01-25 15:10:44,10,низ,19,1.529881420912683
2018-01-25 11:38:45,2018-01-25 15:10:44,10,верх,328,1.2552385901932546
2018-01-25 11:38:45,2018-01-25 15:10:44,9,низ,237,1.4436440162165511
2018-01-25 11:38:45,2018-01-25 15:10:44,9,верх,167,1.1991964712482002
2018-01-25 11:38:45,2018-01-25 15:10:44,8,низ,138,1.5827634810146702
2018-01-25 11:38:45,2018-01-25 15:10:44,8,верх,297,1.9629765113767463
2018-01-25 15:25:14,2018-01-25 18:35:54,12,низ,370,0.6243967955562517
2018-01-25 15:25:14,2018-01-25 18:35:54,12,верх,264,0.5624857182619134
2018-01-25 15:25:14,2018-01-25 18:35:54,11,низ,238,1.0063016262923794
2018-01-25 15:25:14,2018-01-25 18:35:54,11,верх,489,0.9457242324617887
2018-01-25 15:25:14,2018-01-25 18:35:54,10,низ,218,0.9771711003506542
2018-01-25 15:25:14,2018-01-25 18:35:54,10,верх,309,0.9949963033476596
2018-01-25 15:25:14,2018-01-25 18:35:54,9,низ,466,1.135929585709227
2018-01-25 15:25:14,2018-01-25 18:35:54,9,верх,25,0.8120877250115088
2018-01-25 15:25:14,2018-01-25 18:35:54,8,низ,189,0.8220536408571963
2018-01-25 15:25:14,2018-01-25 18:35:54,8,верх,498,0.9531990813788662
2018-01-25 18:48:59,2018-01-25 22:20:23,12,верх,188,0.4581309230827251
2018-01-25 18:48:59,2018-01-25 22:20:23,11,низ,155,0.6157955838392724
2018-01-25 18:48:59,2018-01-25 22:20:23,11,верх,427,0.6327628141188212
2018-01-25 18:48:59,2018-01-25 22:20:23,10,низ,417,1.0359016722019734
2018-01-25 18:48:59,2018-01-25 22:20:23,12,низ,386,0.426096194747794
2018-01-25 18:48:59,2018-01-25 22:20:23,9,низ,387,0.5534090862855249
2018-01-25 18:48:59,2018-01-25 22:20:23,9,верх,116,0.9922027816440895
2018-01-25 18:48:59,2018-01-25 22:20:23,8,низ,38,0.8982497707948389
2018-01-25 18:48:59,2018-01-25 22:20:23,8,верх,64,0.8845624201692058
2018-01-25 18:48:59,2018-01-25 22:20:23,10,верх,324,0.818618066296854
2018-01-25 22:34:12,2018-01-26 01:22:23,12,низ,211,0.406394935738692
2018-01-25 22:34:12,2018-01-26 01:22:23,12,верх,438,0.7543277089686218
2018-01-25 22:34:12,2018-01-26 01:22:23,11,низ,263,0.7683103510077226
2018-01-25 22:34:12,2018-01-26 01:22:23,11,верх,390,0.5553750276655813
2018-01-25 22:34:12,2018-01-26 01:22:23,10,низ,336,0.9506657742769733
2018-01-25 22:34:12,2018-01-26 01:22:23,10,верх,74,0.5300059344664951
2018-01-25 22:34:12,2018-01-26 01:22:23,9,низ,426,0.5435076653374862
2018-01-25 22:34:12,2018-01-26 01:22:23,9,верх,290,0.5204129269219526
2018-01-25 22:34:12,2018-01-26 01:22:23,8,низ,127,0.7535105980638774
2018-01-25 22:34:12,2018-01-26 01:22:23,8,верх,84,0.3414065806561817
2018-01-26 01:35:40,2018-01-26 05:11:37,12,верх,194,0.3107843519659794
2018-01-26 01:35:40,2018-01-26 05:11:37,11,низ,496,0.5908667164551491
2018-01-26 01:35:40,2018-01-26 05:11:37,11,верх,63,0.726771801390493
2018-01-26 01:35:40,2018-01-26 05:11:37,10,низ,432,0.6123176909792905
2018-01-26 01:35:40,2018-01-26 05:11:37,12,низ,139,0.5062048286520119
2018-01-26 01:35:40,2018-01-26 05:11:37,9,низ,407,0.8105041012509049
2018-01-26 01:35:40,2018-01-26 05:11:37,9,верх,73,1.0276150632345291
2018-01-26 01:35:40,2018-01-26 05:11:37,8,низ,45,0.9462483764071187
2018-01-26 01:35:40,2018-01-26 05:11:37,8,верх,363,1.0108218796174655
2018-01-26 01:35:40,2018-01-26 05:11:37,10,верх,453,0.6406412378086377
2018-01-26 05:26:46,2018-01-26 08:43:06,12,верх,478,0.44862611180793405
2018-01-26 05:26:46,2018-01-26 08:43:06,11,низ,416,1.1442924107625614
2018-01-26 05:26:46,2018-01-26 08:43:06,11,верх,38,0.7103077386634907
2018-01-26 05:26:46,2018-01-26 08:43:06,10,низ,260,0.638884281048623
2018-01-26 05:26:46,2018-01-26 08:43:06,12,низ,32,0.7192604153147351
2018-01-26 05:26:46,2018-01-26 08:43:06,9,низ,462,0.8939700831614477
2018-01-26 05:26:46,2018-01-26 08:43:06,9,верх,11,0.7612622044385164
2018-01-26 05:26:46,2018-01-26 08:43:06,8,низ,343,0.9975087241584828
2018-01-26 05:26:46,2018-01-26 08:43:06,8,верх,63,1.1399756078458037
2018-01-26 05:26:46,2018-01-26 08:43:06,10,верх,122,0.7101331526689356
2018-01-26 08:54:31,2018-01-26 12:08:25,12,низ,374,0.32175134124785887
2018-01-26 08:54:31,2018-01-26 12:08:25,12,верх,291,0.3172823607127836
2018-01-26 08:54:31,2018-01-26 12:08:25,11,низ,122,1.4911141459463648
2018-01-26 08:54:31,2018-01-26 12:08:25,11,верх,253,0.46656327437764866
2018-01-26 08:54:31,2018-01-26 12:08:25,10,низ,254,1.0873412637934123
2018-01-26 08:54:31,2018-01-26 12:08:25,10,верх,58,0.8390528204579943
2018-01-26 08:54:31,2018-01-26 12:08:25,9,верх,497,0.6867114483369059
2018-01-26 08:54:31,2018-01-26 12:08:25,8,низ,93,0.758573774370865
2018-01-26 08:54:31,2018-01-26 12:08:25,8,верх,180,0.5891533134068934
2018-01-26 08:54:31,2018-01-26 12:08:25,9,низ,166,0.8710794121697223
2018-01-26 12:21:28,2018-01-26 16:34:27,11,верх,323,0.5582913422678129
2018-01-26 12:21:28,2018-01-26 16:34:27,12,верх,276,0.09402004852098744
2018-01-26 12:21:28,2018-01-26 16:34:27,11,низ,419,0.609476757163399
2018-01-26 12:21:28,2018-01-26 16:34:27,10,низ,81,0.7286903881192351
2018-01-26 12:21:28,2018-01-26 16:34:27,12,низ,388,0.487835831556296
2018-01-26 12:21:28,2018-01-26 16:34:27,9,низ,289,0.9557663946137952
2018-01-26 12:21:28,2018-01-26 16:34:27,9,верх,491,1.1805563103667087
2018-01-26 12:21:28,2018-01-26 16:34:27,8,низ,441,0.968040962149474
2018-01-26 12:21:28,2018-01-26 16:34:27,8,верх,129,1.1899875590425855
2018-01-26 12:21:28,2018-01-26 16:34:27,10,верх,328,0.8682999375118147
2018-01-26 16:47:16,2018-01-26 19:50:15,12,низ,488,0.5894115004370375
2018-01-26 16:47:16,2018-01-26 19:50:15,12,верх,365,0.18533254867164234
2018-01-26 16:47:16,2018-01-26 19:50:15,11,низ,460,0.5631384246290503
2018-01-26 16:47:16,2018-01-26 19:50:15,11,верх,263,0.7229214661663981
2018-01-26 16:47:16,2018-01-26 19:50:15,10,низ,338,0.5279975536315413
2018-01-26 16:47:16,2018-01-26 19:50:15,10,верх,177,0.8026724701157699
2018-01-26 16:47:16,2018-01-26 19:50:15,9,низ,215,0.5906447379466256
2018-01-26 16:47:16,2018-01-26 19:50:15,9,верх,423,0.5295783250523226
2018-01-26 16:47:16,2018-01-26 19:50:15,8,низ,301,0.7166984806686973
2018-01-26 16:47:16,2018-01-26 19:50:15,8,верх,212,0.5406120705411226
2018-01-26 20:05:18,2018-01-26 23:35:55,12,низ,203,0.5062428780703145
2018-01-26 20:05:18,2018-01-26 23:35:55,12,верх,287,0.4909670106099173
2018-01-26 20:05:18,2018-01-26 23:35:55,11,низ,84,1.185091723246686
2018-01-26 20:05:18,2018-01-26 23:35:55,11,верх,499,0.694015461061114
2018-01-26 20:05:18,2018-01-26 23:35:55,10,низ,455,0.9467411755854152
2018-01-26 20:05:18,2018-01-26 23:35:55,10,верх,167,0.5297358855332415
2018-01-26 20:05:18,2018-01-26 23:35:55,9,низ,394,1.090189438133562
2018-01-26 20:05:18,2018-01-26 23:35:55,9,верх,356,1.0300517985066102
2018-01-26 20:05:18,2018-01-26 23:35:55,8,низ,142,0.8566832462657894
2018-01-26 20:05:18,2018-01-26 23:35:55,8,верх,414,1.0042642430915798
2018-01-26 23:48:38,2018-01-27 03:14:32,12,низ,154,0.2923142118724823
2018-01-26 23:48:38,2018-01-27 03:14:32,12,верх,124,0.37211187113384153
2018-01-26 23:48:38,2018-01-27 03:14:32,11,низ,467,0.8138555002277359
2018-01-26 23:48:38,2018-01-27 03:14:32,11,верх,314,0.2517496368498104
2018-01-26 23:48:38,2018-01-27 03:14:32,10,низ,479,0.5927447837485701
2018-01-26 23:48:38,2018-01-27 03:14:32,10,верх,428,0.7807133748183913
2018-01-26 23:48:38,2018-01-27 03:14:32,9,низ,302,0.804398155660268
2018-01-26 23:48:38,2018-01-27 03:14:32,9,верх,364,0.49357359182250227
2018-01-26 23:48:38,2018-01-27 03:14:32,8,низ,99,0.3162639994380488
2018-01-26 23:48:38,2018-01-27 03:14:32,8,верх,316,0.7178677503562609
2018-01-27 03:29:07,2018-01-27 07:17:22,12,верх,196,0.648428593843317
2018-01-27 03:29:07,2018-01-27 07:17:22,11,низ,136,0.9635281782727385
2018-01-27 03:29:07,2018-01-27 07:17:22,11,верх,309,0.9656521446247422
2018-01-27 03:29:07,2018-01-27 07:17:22,10,низ,442,1.35879394916491
2018-01-27 03:29:07,2018-01-27 07:17:22,12,низ,492,0.5388730803024988
2018-01-27 03:29:07,2018-01-27 07:17:22,9,низ,163,1.1745723705764184
2018-01-27 03:29:07,2018-01-27 07:17:22,9,верх,146,1.262325006197456
2018-01-27 03:29:07,2018-01-27 07:17:22,8,низ,134,0.9824177543266978
2018-01-27 03:29:07,2018-01-27 07:17:22,8,верх,287,0.9933896843703985
2018-01-27 03:29:07,2018-01-27 07:17:22,10,верх,28,1.200556666404072
2018-01-27 07:29:56,2018-01-27 10:26:31,12,низ,231,0.25618915195694497
2018-01-27 07:29:56,2018-01-27 10:26:31,12,верх,372,0.23171403728984577
2018-01-27 07:29:56,2018-01-27 10:26:31,11,низ,160,0.4457129027021052
2018-01-27 07:29:56,2018-01-27 10:26:31,11,верх,291,0.2706774356853876
2018-01-27 07:29:56,2018-01-27 10:26:31,10,низ,447,0.5242893092192987
2018-01-27 07:29:56,2018-01-27 10:26:31,10,верх,149,0.7853627912047628
2018-01-27 07:29:56,2018-01-27 10:26:31,9,низ,55,0.9232611721951562
2018-01-27 07:29:56,2018-01-27 10:26:31,9,верх,215,0.3777900390722735
2018-01-27 07:29:56,2018-01-27 10:26:31,8,низ,194,0.37339155492856224
2018-01-27 07:29:56,2018-01-27 10:26:31,8,верх,400,0.14017350875347623
2018-01-27 10:42:07,2018-01-27 14:04:51,12,верх,9,0.6298706335895521
